year,day,stars,position,time
2020,8,1,9,130
2020,8,1,10,131
2020,8,1,11,132
2020,8,1,12,133
2020,8,1,13,140
2020,8,1,14,143
2020,8,1,15,145
2020,8,1,16,148
2020,8,1,17,149
2020,8,1,18,151
2020,8,1,19,151
2020,8,1,20,152
2020,8,1,21,152
2020,8,1,22,153
2020,8,1,23,153
2020,8,1,24,153
2020,8,1,25,154
2020,8,1,26,157
2020,8,1,27,158
2020,8,1,28,159
2020,8,1,29,161
2020,8,1,30,163
2020,8,1,31,166
2020,8,1,32,167
2020,8,1,33,167
2020,8,1,34,167
2020,8,1,35,168
2020,8,1,36,168
2020,8,1,37,170
2020,8,1,38,170
2020,8,1,39,171
2020,8,1,40,172
2020,8,1,41,172
2020,8,1,42,172
2020,8,1,43,174
2020,8,1,44,175
2020,8,1,45,176
2020,8,1,46,176
2020,8,1,47,177
2020,8,1,48,177
2020,8,1,49,178
2020,8,1,50,178
2020,8,1,51,179
2020,8,1,52,179
2020,8,1,53,180
2020,8,1,54,182
2020,8,1,55,183
2020,8,1,56,183
2020,8,1,57,183
2020,8,1,58,184
2020,8,1,59,185
2020,8,1,60,185
2020,8,1,61,185
2020,8,1,62,186
2020,8,1,63,187
2020,8,1,64,187
2020,8,1,65,187
2020,8,1,66,187
2020,8,1,67,188
2020,8,1,68,188
2020,8,1,69,188
2020,8,1,70,193
2020,8,1,71,193
2020,8,1,72,193
2020,8,1,73,193
2020,8,1,74,193
2020,8,1,75,194
2020,8,1,76,195
2020,8,1,77,195
2020,8,1,78,196
2020,8,1,79,196
2020,8,1,80,196
2020,8,1,81,196
2020,8,1,82,200
2020,8,1,83,200
2020,8,1,84,201
2020,8,1,85,201
2020,8,1,86,202
2020,8,1,87,202
2020,8,1,88,202
2020,8,1,89,202
2020,8,1,90,202
2020,8,1,91,202
2020,8,1,92,203
2020,8,1,93,203
2020,8,1,94,203
2020,8,1,95,203
2020,8,1,96,204
2020,8,1,97,204
2020,8,1,98,204
2020,8,1,99,205
2020,8,1,100,205
2020,9,2,1,174
2020,9,2,2,183
2020,9,2,3,208
2020,9,2,4,211
2020,9,2,5,213
2020,9,2,6,215
2020,9,2,7,219
2020,9,2,8,226
2020,9,2,9,230
2020,9,2,10,231
2020,9,2,11,233
2020,9,2,12,234
2020,9,2,13,239
2020,9,2,14,240
2020,9,2,15,254
2020,9,2,16,257
2020,9,2,17,257
2020,9,2,18,266
2020,9,2,19,273
2020,9,2,20,274
2020,9,2,21,281
2020,9,2,22,281
2020,9,2,23,282
2020,9,2,24,284
2020,9,2,25,285
2020,9,2,26,285
2020,9,2,27,287
2020,9,2,28,292
2020,9,2,29,293
2020,9,2,30,298
2020,9,2,31,307
2020,9,2,32,307
2020,9,2,33,310
2020,9,2,34,313
2020,9,2,35,314
2020,9,2,36,320
2020,9,2,37,326
2020,9,2,38,326
2020,9,2,39,326
2020,9,2,40,326
2020,9,2,41,327
2020,9,2,42,327
2020,9,2,43,329
2020,9,2,44,329
2020,9,2,45,329
2020,9,2,46,332
2020,9,2,47,332
2020,9,2,48,334
2020,9,2,49,338
2020,9,2,50,339
2020,9,2,51,341
2020,9,2,52,341
2020,9,2,53,342
2020,9,2,54,343
2020,9,2,55,344
2020,9,2,56,345
2020,9,2,57,345
2020,9,2,58,346
2020,9,2,59,348
2020,9,2,60,348
2020,9,2,61,349
2020,9,2,62,350
2020,9,2,63,350
2020,9,2,64,350
2020,9,2,65,352
2020,9,2,66,352
2020,9,2,67,352
2020,9,2,68,356
2020,9,2,69,356
2020,9,2,70,357
2020,9,2,71,357
2020,9,2,72,359
2020,9,2,73,359
2020,9,2,74,360
2020,9,2,75,361
2020,9,2,76,361
2020,9,2,77,361
2020,9,2,78,362
2020,9,2,79,362
2020,9,2,80,363
2020,9,2,81,364
2020,9,2,82,368
2020,9,2,83,368
2020,9,2,84,368
2020,9,2,85,373
2020,9,2,86,375
2020,9,2,87,375
2020,9,2,88,376
2020,9,2,89,378
2020,9,2,90,379
2020,9,2,91,379
2020,9,2,92,379
2020,9,2,93,379
2020,9,2,94,380
2020,9,2,95,381
2020,9,2,96,384
2020,9,2,97,384
2020,9,2,98,385
2020,9,2,99,385
2020,9,2,100,386
2020,9,1,1,87
2020,9,1,2,98
2020,9,1,3,103
2020,9,1,4,104
2020,9,1,5,107
2020,9,1,6,109
2020,9,1,7,112
2020,9,1,8,112
2020,9,1,9,114
2020,9,1,10,115
2020,9,1,11,115
2020,9,1,12,117
2020,9,1,13,119
2020,9,1,14,128
2020,9,1,15,129
2020,9,1,16,131
2020,9,1,17,131
2020,9,1,18,132
2020,9,1,19,133
2020,9,1,20,133
2020,9,1,21,135
2020,9,1,22,137
2020,9,1,23,137
2020,9,1,24,137
2020,9,1,25,138
2020,9,1,26,139
2020,9,1,27,140
2020,9,1,28,142
2020,9,1,29,143
2020,9,1,30,143
2020,9,1,31,144
2020,9,1,32,144
2020,9,1,33,146
2020,9,1,34,146
2020,9,1,35,148
2020,9,1,36,148
2020,9,1,37,149
2020,9,1,38,151
2020,9,1,39,153
2020,9,1,40,154
2020,9,1,41,154
2020,9,1,42,155
2020,9,1,43,155
2020,9,1,44,156
2020,9,1,45,157
2020,9,1,46,157
2020,9,1,47,157
2020,9,1,48,158
2020,9,1,49,158
2020,9,1,50,159
2020,9,1,51,159
2020,9,1,52,161
2020,9,1,53,162
2020,9,1,54,162
2020,9,1,55,163
2020,9,1,56,164
2020,9,1,57,165
2020,9,1,58,165
2020,9,1,59,166
2020,9,1,60,168
2020,9,1,61,168
2020,9,1,62,169
2020,9,1,63,170
2020,9,1,64,171
2020,9,1,65,172
2020,9,1,66,173
2020,9,1,67,174
2020,9,1,68,175
2020,9,1,69,175
2020,9,1,70,176
2020,9,1,71,177
2020,9,1,72,177
2020,9,1,73,178
2020,9,1,74,178
2020,9,1,75,178
2020,9,1,76,179
2020,9,1,77,179
2020,9,1,78,180
2020,9,1,79,181
2020,9,1,80,181
2020,9,1,81,181
2020,9,1,82,182
2020,9,1,83,182
2020,9,1,84,183
2020,9,1,85,184
2020,9,1,86,184
2020,9,1,87,184
2020,9,1,88,187
2020,9,1,89,187
2020,9,1,90,188
2020,9,1,91,188
2020,9,1,92,189
2020,9,1,93,190
2020,9,1,94,190
2020,9,1,95,190
2020,9,1,96,191
2020,9,1,97,192
2020,9,1,98,192
2020,9,1,99,194
2020,9,1,100,195
2020,10,2,1,139
2020,10,2,2,202
2020,10,2,3,238
2020,10,2,4,239
2020,10,2,5,242
2020,10,2,6,254
2020,10,2,7,268
2020,10,2,8,270
2020,10,2,9,271
2020,10,2,10,279
2020,10,2,11,283
2020,10,2,12,288
2020,10,2,13,291
2020,10,2,14,293
2020,10,2,15,295
2020,10,2,16,301
2020,10,2,17,306
2020,10,2,18,325
2020,10,2,19,326
2020,10,2,20,343
2020,10,2,21,347
2020,10,2,22,348
2020,10,2,23,350
2020,10,2,24,351
2020,10,2,25,358
2020,10,2,26,361
2020,10,2,27,372
2020,10,2,28,372
2020,10,2,29,374
2020,10,2,30,374
2020,10,2,31,380
2020,10,2,32,381
2020,10,2,33,383
2020,10,2,34,384
2020,10,2,35,386
2020,10,2,36,388
2020,10,2,37,391
2020,10,2,38,393
2020,10,2,39,394
2020,10,2,40,397
2020,10,2,41,401
2020,10,2,42,401
2020,10,2,43,403
2020,10,2,44,407
2020,10,2,45,407
2020,10,2,46,417
2020,10,2,47,421
2020,10,2,48,426
2020,10,2,49,427
2020,10,2,50,430
2020,10,2,51,431
2020,10,2,52,433
2020,10,2,53,434
2020,10,2,54,434
2020,10,2,55,434
2020,10,2,56,437
2020,10,2,57,442
2020,10,2,58,448
2020,10,2,59,448
2020,10,2,60,450
2020,10,2,61,453
2020,10,2,62,456
2020,10,2,63,457
2020,10,2,64,457
2020,10,2,65,464
2020,10,2,66,465
2020,10,2,67,467
2020,10,2,68,471
2020,10,2,69,471
2020,10,2,70,472
2020,10,2,71,475
2020,10,2,72,475
2020,10,2,73,480
2020,10,2,74,481
2020,10,2,75,481
2020,10,2,76,482
2020,10,2,77,484
2020,10,2,78,490
2020,10,2,79,491
2020,10,2,80,493
2020,10,2,81,494
2020,10,2,82,495
2020,10,2,83,497
2020,10,2,84,497
2020,10,2,85,501
2020,10,2,86,504
2020,10,2,87,507
2020,10,2,88,508
2020,10,2,89,509
2020,10,2,90,511
2020,10,2,91,512
2020,10,2,92,513
2020,10,2,93,516
2020,10,2,94,516
2020,10,2,95,517
2020,10,2,96,519
2020,10,2,97,520
2020,10,2,98,521
2020,10,2,99,521
2020,10,2,100,522
2020,10,1,1,79
2020,10,1,2,111
2020,10,1,3,133
2020,10,1,4,133
2020,10,1,5,135
2020,10,1,6,144
2020,10,1,7,144
2020,10,1,8,146
2020,10,1,9,147
2020,10,1,10,147
2020,10,1,11,148
2020,10,1,12,150
2020,10,1,13,150
2020,10,1,14,157
2020,10,1,15,157
2020,10,1,16,161
2020,10,1,17,162
2020,10,1,18,163
2020,10,1,19,163
2020,10,1,20,164
2020,10,1,21,165
2020,10,1,22,167
2020,10,1,23,168
2020,10,1,24,169
2020,10,1,25,172
2020,10,1,26,172
2020,10,1,27,172
2020,10,1,28,174
2020,10,1,29,175
2020,10,1,30,175
2020,10,1,31,176
2020,10,1,32,177
2020,10,1,33,178
2020,10,1,34,180
2020,10,1,35,182
2020,10,1,36,182
2020,10,1,37,182
2020,10,1,38,183
2020,10,1,39,184
2020,10,1,40,185
2020,10,1,41,188
2020,10,1,42,188
2020,10,1,43,189
2020,10,1,44,189
2020,10,1,45,191
2020,10,1,46,192
2020,10,1,47,193
2020,10,1,48,193
2020,10,1,49,194
2020,10,1,50,195
2020,10,1,51,197
2020,10,1,52,198
2020,10,1,53,198
2020,10,1,54,199
2020,10,1,55,200
2020,10,1,56,203
2020,10,1,57,203
2020,10,1,58,204
2020,10,1,59,205
2020,10,1,60,206
2020,10,1,61,207
2020,10,1,62,208
2020,10,1,63,209
2020,10,1,64,209
2020,10,1,65,209
2020,10,1,66,210
2020,10,1,67,211
2020,10,1,68,211
2020,10,1,69,211
2020,10,1,70,213
2020,10,1,71,214
2020,10,1,72,215
2020,10,1,73,215
2020,10,1,74,215
2020,10,1,75,215
2020,10,1,76,216
2020,10,1,77,216
2020,10,1,78,218
2020,10,1,79,218
2020,10,1,80,218
2020,10,1,81,219
2020,10,1,82,222
2020,10,1,83,223
2020,10,1,84,223
2020,10,1,85,224
2020,10,1,86,224
2020,10,1,87,225
2020,10,1,88,225
2020,10,1,89,228
2020,10,1,90,229
2020,10,1,91,230
2020,10,1,92,231
2020,10,1,93,231
2020,10,1,94,231
2020,10,1,95,232
2020,10,1,96,232
2020,10,1,97,232
2020,10,1,98,232
2020,10,1,99,233
2020,10,1,100,234
2020,11,2,1,267
2020,11,2,2,303
2020,11,2,3,322
2020,11,2,4,354
2020,11,2,5,360
2020,11,2,6,373
2020,11,2,7,386
2020,11,2,8,393
2020,11,2,9,411
2020,11,2,10,436
2020,11,2,11,443
2020,11,2,12,446
2020,11,2,13,478
2020,11,2,14,509
2020,11,2,15,510
2020,11,2,16,516
2020,11,2,17,519
2020,11,2,18,524
2020,11,2,19,539
2020,11,2,20,546
2020,11,2,21,547
2020,11,2,22,555
2020,11,2,23,560
2020,11,2,24,562
2020,11,2,25,571
2020,11,2,26,579
2020,11,2,27,587
2020,11,2,28,597
2020,11,2,29,598
2020,11,2,30,611
2020,11,2,31,616
2020,11,2,32,620
2020,11,2,33,625
2020,11,2,34,626
2020,11,2,35,629
2020,11,2,36,639
2020,11,2,37,645
2020,11,2,38,649
2020,11,2,39,663
2020,11,2,40,667
2020,11,2,41,668
2020,11,2,42,674
2020,11,2,43,675
2020,11,2,44,684
2020,11,2,45,687
2020,11,2,46,689
2020,11,2,47,691
2020,11,2,48,694
2020,11,2,49,697
2020,11,2,50,713
2020,11,2,51,715
2020,11,2,52,719
2020,11,2,53,720
2020,11,2,54,722
2020,11,2,55,730
2020,11,2,56,733
2020,11,2,57,740
2020,11,2,58,742
2020,11,2,59,747
2020,11,2,60,749
2020,11,2,61,750
2020,11,2,62,750
2020,11,2,63,751
2020,11,2,64,755
2020,11,2,65,757
2020,11,2,66,758
2020,11,2,67,760
2020,11,2,68,760
2020,11,2,69,771
2020,11,2,70,771
2020,11,2,71,776
2020,11,2,72,778
2020,11,2,73,780
2020,11,2,74,781
2020,11,2,75,782
2020,11,2,76,782
2020,11,2,77,788
2020,11,2,78,789
2020,11,2,79,795
2020,11,2,80,795
2020,11,2,81,795
2020,11,2,82,800
2020,11,2,83,803
2020,11,2,84,805
2020,11,2,85,806
2020,11,2,86,815
2020,11,2,87,819
2020,11,2,88,823
2020,11,2,89,825
2020,11,2,90,826
2020,11,2,91,826
2020,11,2,92,828
2020,11,2,93,829
2020,11,2,94,829
2020,11,2,95,834
2020,11,2,96,836
2020,11,2,97,837
2020,11,2,98,838
2020,11,2,99,844
2020,11,2,100,846
2020,11,1,1,183
2020,11,1,2,184
2020,11,1,3,216
2020,11,1,4,218
2020,11,1,5,221
2020,11,1,6,247
2020,11,1,7,254
2020,11,1,8,256
2020,11,1,9,260
2020,11,1,10,264
2020,11,1,11,273
2020,11,1,12,279
2020,11,1,13,285
2020,11,1,14,286
2020,11,1,15,287
2020,11,1,16,287
2020,11,1,17,289
2020,11,1,18,298
2020,11,1,19,307
2020,11,1,20,315
2020,11,1,21,328
2020,11,1,22,328
2020,11,1,23,330
2020,11,1,24,351
2020,11,1,25,358
2020,11,1,26,359
2020,11,1,27,362
2020,11,1,28,363
2020,11,1,29,364
2020,11,1,30,364
2020,11,1,31,365
2020,11,1,32,369
2020,11,1,33,371
2020,11,1,34,376
2020,11,1,35,377
2020,11,1,36,378
2020,11,1,37,378
2020,11,1,38,383
2020,11,1,39,387
2020,11,1,40,387
2020,11,1,41,395
2020,11,1,42,395
2020,11,1,43,398
2020,11,1,44,402
2020,11,1,45,402
2020,11,1,46,402
2020,11,1,47,407
2020,11,1,48,407
2020,11,1,49,412
2020,11,1,50,414
2020,11,1,51,415
2020,11,1,52,419
2020,11,1,53,422
2020,11,1,54,433
2020,11,1,55,434
2020,11,1,56,438
2020,11,1,57,438
2020,11,1,58,440
2020,11,1,59,441
2020,11,1,60,442
2020,11,1,61,444
2020,11,1,62,446
2020,11,1,63,447
2020,11,1,64,448
2020,11,1,65,448
2020,11,1,66,452
2020,11,1,67,453
2020,11,1,68,455
2020,11,1,69,460
2020,11,1,70,461
2020,11,1,71,465
2020,11,1,72,470
2020,11,1,73,472
2020,11,1,74,473
2020,11,1,75,475
2020,11,1,76,476
2020,11,1,77,477
2020,11,1,78,478
2020,11,1,79,480
2020,11,1,80,484
2020,11,1,81,485
2020,11,1,82,486
2020,11,1,83,486
2020,11,1,84,488
2020,11,1,85,490
2020,11,1,86,490
2020,11,1,87,491
2020,11,1,88,493
2020,11,1,89,495
2020,11,1,90,496
2020,11,1,91,500
2020,11,1,92,501
2020,11,1,93,501
2020,11,1,94,503
2020,11,1,95,505
2020,11,1,96,505
2020,11,1,97,506
2020,11,1,98,507
2020,11,1,99,508
2020,11,1,100,511
2020,12,2,1,268
2020,12,2,2,338
2020,12,2,3,338
2020,12,2,4,339
2020,12,2,5,361
2020,12,2,6,363
2020,12,2,7,369
2020,12,2,8,375
2020,12,2,9,382
2020,12,2,10,391
2020,12,2,11,398
2020,12,2,12,412
2020,12,2,13,416
2020,12,2,14,418
2020,12,2,15,429
2020,12,2,16,432
2020,12,2,17,432
2020,12,2,18,436
2020,12,2,19,439
2020,12,2,20,445
2020,12,2,21,447
2020,12,2,22,454
2020,12,2,23,467
2020,12,2,24,472
2020,12,2,25,480
2020,12,2,26,481
2020,12,2,27,481
2020,12,2,28,486
2020,12,2,29,488
2020,12,2,30,490
2020,12,2,31,495
2020,12,2,32,507
2020,12,2,33,514
2020,12,2,34,515
2020,12,2,35,520
2020,12,2,36,520
2020,12,2,37,524
2020,12,2,38,529
2020,12,2,39,529
2020,12,2,40,532
2020,12,2,41,532
2020,12,2,42,534
2020,12,2,43,537
2020,12,2,44,538
2020,12,2,45,546
2020,12,2,46,546
2020,12,2,47,551
2020,12,2,48,551
2020,12,2,49,552
2020,12,2,50,562
2020,12,2,51,562
2020,12,2,52,563
2020,12,2,53,567
2020,12,2,54,567
2020,12,2,55,571
2020,12,2,56,574
2020,12,2,57,575
2020,12,2,58,577
2020,12,2,59,579
2020,12,2,60,582
2020,12,2,61,584
2020,12,2,62,584
2020,12,2,63,589
2020,12,2,64,590
2020,12,2,65,597
2020,12,2,66,598
2020,12,2,67,598
2020,12,2,68,601
2020,12,2,69,604
2020,12,2,70,610
2020,12,2,71,610
2020,12,2,72,610
2020,12,2,73,613
2020,12,2,74,614
2020,12,2,75,614
2020,12,2,76,615
2020,12,2,77,616
2020,12,2,78,617
2020,12,2,79,618
2020,12,2,80,618
2020,12,2,81,622
2020,12,2,82,622
2020,12,2,83,629
2020,12,2,84,631
2020,12,2,85,631
2020,12,2,86,632
2020,12,2,87,634
2020,12,2,88,638
2020,12,2,89,639
2020,12,2,90,641
2020,12,2,91,641
2020,12,2,92,643
2020,12,2,93,643
2020,12,2,94,649
2020,12,2,95,650
2020,12,2,96,650
2020,12,2,97,652
2020,12,2,98,653
2020,12,2,99,655
2020,12,2,100,658
2020,12,1,1,174
2020,12,1,2,176
2020,12,1,3,177
2020,12,1,4,183
2020,12,1,5,195
2020,12,1,6,199
2020,12,1,7,203
2020,12,1,8,204
2020,12,1,9,208
2020,12,1,10,215
2020,12,1,11,219
2020,12,1,12,224
2020,12,1,13,226
2020,12,1,14,227
2020,12,1,15,228
2020,12,1,16,229
2020,12,1,17,230
2020,12,1,18,232
2020,12,1,19,236
2020,12,1,20,237
2020,12,1,21,238
2020,12,1,22,239
2020,12,1,23,242
2020,12,1,24,243
2020,12,1,25,243
2020,12,1,26,244
2020,12,1,27,245
2020,12,1,28,246
2020,12,1,29,249
2020,12,1,30,250
2020,12,1,31,252
2020,12,1,32,254
2020,12,1,33,255
2020,12,1,34,256
2020,12,1,35,257
2020,12,1,36,257
2020,12,1,37,259
2020,12,1,38,263
2020,12,1,39,264
2020,12,1,40,264
2020,12,1,41,264
2020,12,1,42,265
2020,12,1,43,265
2020,12,1,44,268
2020,12,1,45,270
2020,12,1,46,270
2020,12,1,47,272
2020,12,1,48,275
2020,12,1,49,275
2020,12,1,50,276
2020,12,1,51,276
2020,12,1,52,277
2020,12,1,53,278
2020,12,1,54,278
2020,12,1,55,280
2020,12,1,56,280
2020,12,1,57,280
2020,12,1,58,282
2020,12,1,59,282
2020,12,1,60,282
2020,12,1,61,283
2020,12,1,62,283
2020,12,1,63,285
2020,12,1,64,285
2020,12,1,65,287
2020,12,1,66,288
2020,12,1,67,293
2020,12,1,68,293
2020,12,1,69,294
2020,12,1,70,295
2020,12,1,71,295
2020,12,1,72,295
2020,12,1,73,296
2020,12,1,74,296
2020,12,1,75,296
2020,12,1,76,297
2020,12,1,77,297
2020,12,1,78,297
2020,12,1,79,298
2020,12,1,80,299
2020,12,1,81,299
2020,12,1,82,302
2020,12,1,83,303
2020,12,1,84,304
2020,12,1,85,304
2020,12,1,86,305
2020,12,1,87,307
2020,12,1,88,307
2020,12,1,89,308
2020,12,1,90,308
2020,12,1,91,308
2020,12,1,92,308
2020,12,1,93,309
2020,12,1,94,310
2020,12,1,95,310
2020,12,1,96,311
2020,12,1,97,311
2020,12,1,98,312
2020,12,1,99,312
2020,12,1,100,313
2020,13,2,1,324
2020,13,2,2,397
2020,13,2,3,397
2020,13,2,4,443
2020,13,2,5,454
2020,13,2,6,458
2020,13,2,7,458
2020,13,2,8,477
2020,13,2,9,500
2020,13,2,10,503
2020,13,2,11,508
2020,13,2,12,511
2020,13,2,13,514
2020,13,2,14,534
2020,13,2,15,535
2020,13,2,16,546
2020,13,2,17,546
2020,13,2,18,548
2020,13,2,19,556
2020,13,2,20,565
2020,13,2,21,571
2020,13,2,22,574
2020,13,2,23,583
2020,13,2,24,596
2020,13,2,25,596
2020,13,2,26,600
2020,13,2,27,601
2020,13,2,28,601
2020,13,2,29,610
2020,13,2,30,622
2020,13,2,31,626
2020,13,2,32,628
2020,13,2,33,637
2020,13,2,34,647
2020,13,2,35,648
2020,13,2,36,650
2020,13,2,37,653
2020,13,2,38,657
2020,13,2,39,659
2020,13,2,40,663
2020,13,2,41,665
2020,13,2,42,669
2020,13,2,43,678
2020,13,2,44,687
2020,13,2,45,692
2020,13,2,46,694
2020,13,2,47,697
2020,13,2,48,698
2020,13,2,49,700
2020,13,2,50,702
2020,13,2,51,705
2020,13,2,52,715
2020,13,2,53,720
2020,13,2,54,725
2020,13,2,55,726
2020,13,2,56,728
2020,13,2,57,733
2020,13,2,58,739
2020,13,2,59,740
2020,13,2,60,742
2020,13,2,61,745
2020,13,2,62,753
2020,13,2,63,759
2020,13,2,64,765
2020,13,2,65,767
2020,13,2,66,783
2020,13,2,67,783
2020,13,2,68,790
2020,13,2,69,798
2020,13,2,70,811
2020,13,2,71,814
2020,13,2,72,815
2020,13,2,73,815
2020,13,2,74,822
2020,13,2,75,827
2020,13,2,76,842
2020,13,2,77,848
2020,13,2,78,851
2020,13,2,79,860
2020,13,2,80,861
2020,13,2,81,862
2020,13,2,82,873
2020,13,2,83,874
2020,13,2,84,877
2020,13,2,85,877
2020,13,2,86,882
2020,13,2,87,894
2020,13,2,88,918
2020,13,2,89,919
2020,13,2,90,922
2020,13,2,91,927
2020,13,2,92,934
2020,13,2,93,935
2020,13,2,94,937
2020,13,2,95,946
2020,13,2,96,948
2020,13,2,97,948
2020,13,2,98,969
2020,13,2,99,974
2020,13,2,100,974
2020,13,1,1,100
2020,13,1,2,136
2020,13,1,3,142
2020,13,1,4,144
2020,13,1,5,144
2020,13,1,6,144
2020,13,1,7,149
2020,13,1,8,149
2020,13,1,9,158
2020,13,1,10,162
2020,13,1,11,163
2020,13,1,12,165
2020,13,1,13,166
2020,13,1,14,170
2020,13,1,15,173
2020,13,1,16,175
2020,13,1,17,176
2020,13,1,18,181
2020,13,1,19,189
2020,13,1,20,190
2020,13,1,21,191
2020,13,1,22,192
2020,13,1,23,194
2020,13,1,24,196
2020,13,1,25,198
2020,13,1,26,200
2020,13,1,27,202
2020,13,1,28,202
2020,13,1,29,205
2020,13,1,30,206
2020,13,1,31,215
2020,13,1,32,220
2020,13,1,33,222
2020,13,1,34,224
2020,13,1,35,225
2020,13,1,36,225
2020,13,1,37,225
2020,13,1,38,226
2020,13,1,39,228
2020,13,1,40,229
2020,13,1,41,230
2020,13,1,42,231
2020,13,1,43,231
2020,13,1,44,232
2020,13,1,45,233
2020,13,1,46,234
2020,13,1,47,234
2020,13,1,48,234
2020,13,1,49,235
2020,13,1,50,235
2020,13,1,51,235
2020,13,1,52,235
2020,13,1,53,237
2020,13,1,54,238
2020,13,1,55,238
2020,13,1,56,238
2020,13,1,57,238
2020,13,1,58,238
2020,13,1,59,238
2020,13,1,60,238
2020,13,1,61,238
2020,13,1,62,239
2020,13,1,63,240
2020,13,1,64,241
2020,13,1,65,241
2020,13,1,66,241
2020,13,1,67,241
2020,13,1,68,242
2020,13,1,69,242
2020,13,1,70,243
2020,13,1,71,243
2020,13,1,72,243
2020,13,1,73,244
2020,13,1,74,245
2020,13,1,75,246
2020,13,1,76,247
2020,13,1,77,248
2020,13,1,78,248
2020,13,1,79,248
2020,13,1,80,249
2020,13,1,81,249
2020,13,1,82,250
2020,13,1,83,250
2020,13,1,84,251
2020,13,1,85,252
2020,13,1,86,252
2020,13,1,87,252
2020,13,1,88,252
2020,13,1,89,253
2020,13,1,90,253
2020,13,1,91,253
2020,13,1,92,254
2020,13,1,93,255
2020,13,1,94,256
2020,13,1,95,258
2020,13,1,96,259
2020,13,1,97,260
2020,13,1,98,261
2020,13,1,99,261
2020,13,1,100,261
2020,14,2,1,376
2020,14,2,2,400
2020,14,2,3,435
2020,14,2,4,436
2020,14,2,5,440
2020,14,2,6,444
2020,14,2,7,480
2020,14,2,8,484
2020,14,2,9,503
2020,14,2,10,506
2020,14,2,11,536
2020,14,2,12,551
2020,14,2,13,574
2020,14,2,14,575
2020,14,2,15,587
2020,14,2,16,602
2020,14,2,17,626
2020,14,2,18,631
2020,14,2,19,632
2020,14,2,20,640
2020,14,2,21,642
2020,14,2,22,650
2020,14,2,23,651
2020,14,2,24,666
2020,14,2,25,667
2020,14,2,26,669
2020,14,2,27,673
2020,14,2,28,676
2020,14,2,29,677
2020,14,2,30,682
2020,14,2,31,684
2020,14,2,32,695
2020,14,2,33,715
2020,14,2,34,719
2020,14,2,35,722
2020,14,2,36,735
2020,14,2,37,736
2020,14,2,38,739
2020,14,2,39,749
2020,14,2,40,758
2020,14,2,41,762
2020,14,2,42,766
2020,14,2,43,768
2020,14,2,44,779
2020,14,2,45,782
2020,14,2,46,787
2020,14,2,47,788
2020,14,2,48,797
2020,14,2,49,800
2020,14,2,50,800
2020,14,2,51,807
2020,14,2,52,813
2020,14,2,53,820
2020,14,2,54,825
2020,14,2,55,829
2020,14,2,56,838
2020,14,2,57,848
2020,14,2,58,849
2020,14,2,59,850
2020,14,2,60,852
2020,14,2,61,862
2020,14,2,62,862
2020,14,2,63,865
2020,14,2,64,867
2020,14,2,65,867
2020,14,2,66,868
2020,14,2,67,872
2020,14,2,68,874
2020,14,2,69,876
2020,14,2,70,879
2020,14,2,71,883
2020,14,2,72,887
2020,14,2,73,888
2020,14,2,74,893
2020,14,2,75,895
2020,14,2,76,896
2020,14,2,77,898
2020,14,2,78,902
2020,14,2,79,904
2020,14,2,80,914
2020,14,2,81,919
2020,14,2,82,924
2020,14,2,83,925
2020,14,2,84,927
2020,14,2,85,934
2020,14,2,86,942
2020,14,2,87,942
2020,14,2,88,945
2020,14,2,89,948
2020,14,2,90,952
2020,14,2,91,953
2020,14,2,92,956
2020,14,2,93,959
2020,14,2,94,961
2020,14,2,95,962
2020,14,2,96,966
2020,14,2,97,966
2020,14,2,98,967
2020,14,2,99,969
2020,14,2,100,970
2020,14,1,1,139
2020,14,1,2,178
2020,14,1,3,189
2020,14,1,4,196
2020,14,1,5,201
2020,14,1,6,215
2020,14,1,7,216
2020,14,1,8,223
2020,14,1,9,224
2020,14,1,10,225
2020,14,1,11,231
2020,14,1,12,235
2020,14,1,13,256
2020,14,1,14,260
2020,14,1,15,260
2020,14,1,16,271
2020,14,1,17,273
2020,14,1,18,275
2020,14,1,19,276
2020,14,1,20,277
2020,14,1,21,278
2020,14,1,22,288
2020,14,1,23,299
2020,14,1,24,302
2020,14,1,25,308
2020,14,1,26,308
2020,14,1,27,310
2020,14,1,28,314
2020,14,1,29,314
2020,14,1,30,316
2020,14,1,31,317
2020,14,1,32,322
2020,14,1,33,323
2020,14,1,34,323
2020,14,1,35,325
2020,14,1,36,326
2020,14,1,37,326
2020,14,1,38,327
2020,14,1,39,331
2020,14,1,40,333
2020,14,1,41,339
2020,14,1,42,339
2020,14,1,43,341
2020,14,1,44,344
2020,14,1,45,345
2020,14,1,46,345
2020,14,1,47,347
2020,14,1,48,348
2020,14,1,49,351
2020,14,1,50,351
2020,14,1,51,353
2020,14,1,52,354
2020,14,1,53,358
2020,14,1,54,365
2020,14,1,55,366
2020,14,1,56,372
2020,14,1,57,375
2020,14,1,58,375
2020,14,1,59,379
2020,14,1,60,380
2020,14,1,61,380
2020,14,1,62,381
2020,14,1,63,382
2020,14,1,64,384
2020,14,1,65,385
2020,14,1,66,387
2020,14,1,67,391
2020,14,1,68,392
2020,14,1,69,394
2020,14,1,70,394
2020,14,1,71,396
2020,14,1,72,398
2020,14,1,73,398
2020,14,1,74,400
2020,14,1,75,401
2020,14,1,76,402
2020,14,1,77,402
2020,14,1,78,403
2020,14,1,79,404
